,restaurant,type,price,rating,review,url
174,Burma Superstar,Cuisine Burmese,From 25 USD    to 49 USD,Simple standard.,"Like any celebrity, it's easy to recognize this unusual dark wood superstar from the eager crowds swarming like paparazzi. Everyone endures this no-reservations policy to Instagram their favorite Burmese dishes. See the iPhones poised over the famed rainbow and tea-leaf salads or samusa soup (also available as a lunchtime combo). Regulars stick to traditional items, marked by asterisks on the menu. Palate-tingling options include rice noodles with pickled daikon and tofu in a spicy tomato-garlic sauce, or pork and kabocha squash stewed in a gingery broth with coconut sticky rice. A creamy Thai iced tea is the perfect counterbalance to the spicy, boldly flavored fare. Hipper digs, a cooler crowd, but renovated favorites can be found at sib-Burma Love.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94118-Burma_Superstar-122664-41102
175,Kitchen Istanbul,Cuisine Turkish,From 25 USD    to 49 USD,Simple standard.,"This cheerful Inner Richmond spot has retained the chef, managing team, and décor of previous occupant Troya, but taken its menu in a more exclusively Turkish direction. The results-like a sublime lentil soup richly puréed and made slightly tart with lemon, or a juicy, perfectly grilled duo of lamb meatballs over basmati rice-will transport you to the Aegean sea. A Mediterranean oasis surrounded by dozens of Chinese restaurants, Kitchen Istanbul is bright and well-lit with red walls donning sleek black-and-white framed photos. The friendly staff is quick to recommend an unusual Turkish wine; if you're willing to put yourself in their hands, they're also happy to whip up a mini tasting menu of highlights, from creamy hummus to briny sardines.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94118-Kitchen_Istanbul-471915-41102
176,Blue Plate,Cuisine American,From 25 USD    to 49 USD,Good standard.,"Wedged between the Mission and Bernal Heights, this casual and quirky charmer is constructed from reclaimed and repurposed materials all dripping with local art. This draws a relaxed and funky crowd for comfort-food favorites. Dig into a vibrant heirloom-tomato salad with wedges of ripe peaches, sourdough, and creamy pecorino vinaigrette. Move on to slow-cooked pork belly with a smoked oyster-Thousand Island sauce and velvety soft-cooked egg. The American menu shifts with the seasons, but a few dishes are constants, like the blue-plate meatloaf or fried chicken with cornbread. At nightfall, large groups and couples pack this long and narrow space to share slices of tangy key lime pie. Warm up from the winter chill at tables near the vibrant open kitchen.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94110-Blue_Plate-123211-41102
177,Ichi Sushi + Ni Bar,Cuisine Japanese,From 50 USD    to 74 USD,Good standard.,"Gone are the days when dining here was marred by the memory of how hard it was to score a table-this new space down the street is much bigger than the previous spot, now Ichi Kakiya Oyster Bar. Relaxed and casual, with a big, fun mural on one wall, it's an über-busy smash among tech types and hipsters. Hit the central sushi bar for nigiri, or opt for izakaya dishes and sake (but no sushi) at adjacent Ni Bar. The cognoscenti opt for the omakase, which might kick off with oysters garnished with yuzu juice and bits of caviar, followed by piping hot grilled skewers of tender and juicy miso-glazed pork. The nigiri pack punches of flavor from yuzu kosho or ponzu sauces and unique garnishes. The fish (maybe sea bream, Hokkaido scallops, ocean trout, or uni) are always fresh and delicious.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94110-Ichi_Sushi_Ni_Bar-439934-41102
178,The Commissary,Cuisine Californian,From 25 USD    to 49 USD,Good standard.,"Once an officer's mess for the soldiers of the Presidio, this historic space now offers more refined cooking, courtesy of superchef Traci Des Jardins. Inside, communal wood tables, a bustling chef's counter, and antique light fixtures honor the past while allowing for modern comfort. Dine alfresco on the big front porch, facing the former parade grounds, or grab cheese, wine, and charcuterie from the in-house shop. The menu takes its cues from Spain, with richly seasoned chicken basquaise in a peppery tomato broth and bacalao salad strewn with fennel, olive, pomelo, and basil. Jamón Ibérico, gazpacho, and churros also make appearances. For a double dose of Des Jardins, head to nearby Arguello, her Mexican concept in the Presidio Officer's Club.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94129-The_Commissary-468658-41102
179,Lavash,Cuisine Persian,From 25 USD    to 49 USD,Good standard.,"You'll feel like you've dined in a Persian home after leaving family-run Lavash, which has become a neighborhood fixture thanks to warm service and sizable portions. Painted in hues of orange, gold, and rose, the casual and flower-filled space is inviting, and throughout a meal here, you'll see locals dropping in for takeout or just to chat. Begin your feast with sabzi panir, a plate of fresh herbs, feta, cucumber, tomato, walnuts, and grapes that's perfect for ad hoc toppings on the cracker-like namesake bread. Then order up a skewer or two of tender and smoky ground beef and lamb koobideh, served over fluffy basmati rice. Finally, don't miss the crispy, sticky-sweet baghlava-it's available in traditional pistachio or as a chocolate ""choclava.""",https://www.viamichelin.com/web/Restaurant/San_Francisco-94122-Lavash-445273-41102
180,La Ciccia,Cuisine Italian,From 25 USD    to 49 USD,Good standard.,"Sardinian cuisine takes the spotlight at this family-run charmer, which draws a loyal crowd of Noe Valley regulars-particularly parents on a well-earned date night. The intimate, dark green dining room is always full, and nestled right up against the kitchen, from which the chef regularly pops out to greet guests in a blend of Italianenglish. Start with the house-made bread and the home-cured salumi of the day (think citron-studded mortadella). The pasta longa with cured tuna heart slivers twirls fresh, delicious linguini with sea urchin and tomato, and an entrée of stewed goat is gamey but tender, served alongside braised cabbage, black olives, and fried capers. For a pleasant conclusion, cap it all off with the fluffy and airy ricotta-saffron cake.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94131-La_Ciccia-436457-41102
181,Park Chow,Cuisine American,From 25 USD    to 49 USD,Simple standard.,"Steps from the Golden Gate Park museums, Park Chow draws locals and tourists alike with its approachable and well-priced organic American comfort food. No matter the mood or time of day, something here will appeal. Options abound from kid-friendly mini-pizzas to lighter and healthier fare like a tangy beet and endive salad with creamy avocado and salty goat cheese. Find straightforward pleasure in the grilled free-range chicken BLT on a griddled bun with crisp fries. For dessert, don't miss the rustic ginger cake with pumpkin ice cream and caramel. The homey space is full of appealing nooks, including a dog-friendly front patio and sunny roof deck. Remember to call ahead to get your name on the wait list (especially for weekend brunch).",https://www.viamichelin.com/web/Restaurant/San_Francisco-94122-Park_Chow-178176-41102
182,Piqueo's,Cuisine Peruvian,From 25 USD    to 49 USD,Good standard.,"Gather your friends for a trip to Peru (with a layover in Bernal Heights) at Piqueo's, where the menu of flavor-packed small plates is built for sharing. From crispy yucca balls stuffed with cheese to tender pork adobo over mashed sweet potatoes, hearty palate-pleasers abound. Sauces are a house specialty; the tender beef empanada boasts a trio of garlicky huacatay, creamy huancaina, and spicy rocoto. And where else can you sample a quinoa-blueberry flan? While not as glamorous as upscale sister La Costanera, Piqueo's has its own charm, thanks to a quaint atmosphere with wood floors and an open kitchen. It's a standby for Bernal families, who stroll over in the evenings to catch up with the friendly servers and dig into their favorite dishes.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94110-Piqueo_s-283958-41102
183,San Tung,Cuisine Chinese,From 25 USD    to 49 USD,Simple standard.,"If you don't know what to order, just repeat after us: dry-fried chicken wings. Tossed in a chili-flecked ginger glaze, they're the reason foodies flock to this tasty, Americanized Chinese spot, write their names on a whiteboard, endure a long wait on the sidewalk, and finally eat at a communal table with strangers. It's all part of the restaurant's ramshackle appeal (as are the ultra-affordable prices). Even if poultry's not your thing, the menu's other offerings are well worth the effort it takes to eat here: dry-fried prawns are tossed in a sweet-and-spicy chili-garlic sauce, and hot and salty twice-cooked pork is fried with a heap of bell peppers and dried red chilies. Tables turn fast, so don't plan to linger-but for a filling meal, this one's a winner.",https://www.viamichelin.com/web/Restaurant/San_Francisco-94122-San_Tung-468672-41102
